wall_time,stamp_sec,x,y,z,yaw
1811.6000000000001,1811.584,8.921861072778594,-2.1393319421357724,0.00017776091159077412,-1.6042267872360836
1811.8000000000002,1811.784,8.921915395613217,-2.146292314572134,0.00017991712362042112,-1.608777369049145
1812.0,1811.984,8.921978739197542,-2.1532657893800184,0.0001855626303704505,-1.6097802922817313
1812.2,1812.184,8.922010990171211,-2.160129660259809,0.00018278602903154528,-1.6130857603273514
1812.4,1812.384,8.92195122121113,-2.1670776363042097,0.00017320047252385173,-1.616737783241131
1812.6000000000001,1812.584,8.921779768858839,-2.1738929358591577,0.00016730748883460322,-1.6229696420061164
1812.8000000000002,1812.784,8.921746094415909,-2.180741345808461,0.00018055665837889145,-1.6250101696724228
1813.0,1812.984,8.921677591356396,-2.1876161763696733,0.0001916813481952634,-1.6266138169209534
1813.2,1813.184,8.921529631421052,-2.1944838186883158,0.00019574391911521272,-1.6274396747021755
1813.4,1813.384,8.92140986898385,-2.201247369578198,0.00019414582384741363,-1.6275451684221658
1813.6000000000001,1813.584,8.92132943723253,-2.207930752831532,0.00021871123294700534,-1.6281966296163064
1813.8000000000002,1813.784,8.921216528132812,-2.214823338300403,0.00019883376066660852,-1.6311825765117702
1814.0,1813.984,8.920943425427614,-2.221624119861753,0.00020247969571630942,-1.635038296236174
1814.2,1814.184,8.920884816807117,-2.227829091778533,0.00021322073473555025,-1.633729737612051
1814.4,1814.384,8.9211491644078,-2.2279923168899143,0.00021790853395577126,-1.6339270210358185
1814.6000000000001,1814.584,8.921421153788506,-2.228159643049471,0.00021601282465705252,-1.634064774750828
1814.8000000000002,1814.784,8.92130046064572,-2.2274048036115515,0.0002036380993817588,-1.682129467733485
1815.0,1814.984,8.921425762499535,-2.2262700718426993,0.0002085134857309351,-1.7345642509333923
1815.2,1815.184,8.921322185250208,-2.225256335623916,0.00023793346780559554,-1.7837963199084368
1815.4,1815.384,8.920771133775919,-2.2247355530139097,0.00019919389713109192,-1.8307043337140558
1815.6000000000001,1815.584,8.920796349953536,-2.223969485863916,0.00019439050602977626,-1.8697453277637792
1815.8000000000002,1815.784,8.920478721520436,-2.223915401304407,0.00022479109321425772,-1.9046095892366597
1816.0,1815.984,8.920592970132992,-2.22301090778041,0.0001972901283718853,-1.9370229001181056
1816.2,1816.184,8.920557929404717,-2.2225573386475785,0.00018249249298726844,-1.9646100458852884
1816.4,1816.384,8.92056631150736,-2.2221623604911445,0.00020419993482971577,-1.9888008029409214
1816.6000000000001,1816.584,8.920408759479699,-2.2220190707879923,0.0002268670842251741,-2.0101242323548116
1816.8000000000002,1816.784,8.920205889247171,-2.221874979295192,0.00021160548069065754,-2.0301613614423477
1817.0,1816.984,8.92002680035941,-2.221576602829303,0.0002059929014227163,-2.0464263187369327
1817.2,1817.184,8.919847938779595,-2.2215768354090333,0.00022668228922667621,-2.063590080038387
1817.4,1817.384,8.919651259432314,-2.2217174399632738,0.00019163150308458554,-2.0809962763171606
1817.6000000000001,1817.584,8.919571391225224,-2.221999590882005,0.0002113640611138834,-2.096178003388464
1817.8000000000002,1817.784,8.91955079436875,-2.2221170335305898,0.00021462434928797014,-2.110601141863664
1818.0,1817.984,8.919873677223507,-2.2222942560475496,0.00021615016021529765,-2.123699371516621
1818.2,1818.184,8.919745043550996,-2.2224185114905612,0.0002213706787557307,-2.1364355253797496
1818.4,1818.384,8.919761019395953,-2.222774494999364,0.0002134723064859262,-2.1467655626785236
1818.6000000000001,1818.584,8.919892321055096,-2.2229491864089055,0.0002025506921374265,-2.158785202244749
1818.8000000000002,1818.784,8.920025246697781,-2.2228500275368828,0.00021738031901079313,-2.1648196586067123
1819.0,1818.984,8.920241724058407,-2.2228928881455077,0.0002221381122818472,-2.170079776841168
1819.2,1819.184,8.920375239298377,-2.2232494898894712,0.00020082610248983723,-2.1801861144665806
1819.4,1819.384,8.920004647877771,-2.2231376161576453,0.00020499865621201319,-2.185407111311646
1819.6000000000001,1819.584,8.919883233986006,-2.223208888815884,0.00021384989403357146,-2.1920104719689886
1819.8000000000002,1819.784,8.920001944821236,-2.223439010225157,0.00021156594381267768,-2.2015764128010664
1820.0,1819.984,8.920100798183837,-2.223487029757197,0.00019378909230838293,-2.206467069260413
1820.2,1820.184,8.91964596430364,-2.2236328399584213,0.00020285608322484494,-2.212819210256457
1820.4,1820.384,8.919976039773678,-2.223512090660531,0.00022101041546468414,-2.219437204356888
1820.6000000000001,1820.584,8.916952212221643,-2.227730543736019,0.00021791064208194488,-2.219939555568633
1820.8000000000002,1820.784,8.91290884139995,-2.2332173605072914,0.00020882516073134072,-2.2246556640336776
1821.0,1820.984,8.90862553516025,-2.2387603257583,0.00021333593653391492,-2.2348108901837045
1821.2,1821.184,8.904583228739234,-2.2441801637493812,0.00021576146772422922,-2.239644228106363
1821.4,1821.384,8.900615671873638,-2.249589461623993,0.00020500513636234619,-2.23846786760415
1821.6000000000001,1821.584,8.896491844507059,-2.255007014900531,0.0002068181201418523,-2.240503247677305
1821.8000000000002,1821.784,8.892400349086019,-2.260408699720076,0.00021400168251625717,-2.243728201673497
1822.0,1821.984,8.888229652457099,-2.2659464801461904,0.00021738306951193942,-2.2469223827277864
1822.2,1822.184,8.88402201743203,-2.27136608688513,0.00023889517011026207,-2.251945637678502
1822.4,1822.384,8.87987363079423,-2.276525151015578,0.00024414931871778733,-2.2587784972339486
1822.6000000000001,1822.584,8.875601823072264,-2.2820530881897145,0.00024859625360328097,-2.259268008320787
1822.8000000000002,1822.784,8.871376358797443,-2.2874553390016388,0.000243610330890362,-2.260542635623352
1823.0,1822.984,8.867196633565008,-2.2925820320777675,0.0002409318511681635,-2.2607229838582232
1823.2,1823.184,8.862963111542273,-2.2978616201867963,0.00024180813702866233,-2.263912269848245
